	dataset	spec	ionization	formula	smiles	inchikey	instrument
21025	atmomaccs	msg-train_21025	[M]+	C23H29NO5	Cc1cc(=O)oc2c(C)c(OC(C)C(=O)N3CCC4(O)CCCCC4C3)ccc12	QLSQIRLUTZBLDK-UHFFFAOYSA-N	simulated
21026	atmomaccs	msg-train_21026	[M]+	C23H28N4O4	CCOc1ccc(NC(=O)CCNC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)cc1	XMZFVIHXDZKBHP-UHFFFAOYSA-N	simulated
21027	atmomaccs	msg-train_21027	[M]+	C22H20N2O5	O=C(COc1ccc2ccc(=O)oc2c1)N1CC2CC(C1)c1cccc(=O)n1C2	UHZXKLAPOXRKTH-UHFFFAOYSA-N	simulated
21028	atmomaccs	msg-train_21028	[M]+	C23H24N4O5	COc1ccc2[nH]c3c(c2c1)CCN1C(=O)N(C(C)C(=O)NCc2ccco2)C(=O)C31C	LXKCZOWRFHAYSS-UHFFFAOYSA-N	simulated
21029	atmomaccs	msg-train_21029	[M]+	C28H32N4O6	CC(C)CC(NC(=O)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCCC1C(=O)O	QPHKNVHDBDNKLQ-UHFFFAOYSA-N	simulated
21030	atmomaccs	msg-train_21030	[M]+	C26H29NO7	COc1ccc2c(c1)c(=O)oc1c(C)c(OC(C)C(=O)NCC3CCC(C(=O)O)CC3)ccc12	UNQWRJQUEITUOQ-UHFFFAOYSA-N	simulated
21031	atmomaccs	msg-train_21031	[M]+	C26H31NO6	Cc1c(CC(=O)N2CCC(C(=O)O)CC2)c(=O)oc2cc3c(cc12)CCC1(CCCCC1)O3	OZVBODHJCMJBLY-UHFFFAOYSA-N	simulated
21032	atmomaccs	msg-train_21032	[M]+	C25H25NO6	O=C(COc1ccc2c(-c3ccccc3)cc(=O)oc2c1)NCC1CCC(C(=O)O)CC1	CSVNPYRZUMFKON-UHFFFAOYSA-N	simulated
21033	atmomaccs	msg-train_21033	[M]+	C20H18O6	CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O	PGCKDCPTJAQQSQ-UHFFFAOYSA-N	simulated
21034	atmomaccs	msg-train_21034	[M]+	C20H21N3O3S	COc1ccc(C(=O)NC(=S)N2CC3CC(C2)c2cccc(=O)n2C3)cc1	WDBPBHIDKXMEII-UHFFFAOYSA-N	simulated
21035	atmomaccs	msg-train_21035	[M]+	C24H30N4O3	CC(C)c1ccc(NC(=O)CCNC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)cc1	AKCNARCKRKZAHX-UHFFFAOYSA-N	simulated
21036	atmomaccs	msg-train_21036	[M]+	C25H33NO6	CCCCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NCC3CCC(C(=O)O)CC3)c12	GTDLOAQTYBOVIN-UHFFFAOYSA-N	simulated
21037	atmomaccs	msg-train_21037	[M]+	C21H26ClN3O4	CCC(C)C(NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1CCCC1C(=O)O	CJTXEFHQAZFYBT-UHFFFAOYSA-N	simulated
21038	atmomaccs	msg-train_21038	[M]+	C28H30N4O5	CC(C)C(C(=O)NC(Cc1ccccc1)C(=O)O)N1C(=O)N2CCc3c([nH]c4ccccc34)C2(C)C1=O	ICQSMOIRUNOHQP-UHFFFAOYSA-N	simulated
21039	atmomaccs	msg-train_21039	[M]+	C21H25NO6	Cc1cc(OCC(=O)NCC2CCC(C(=O)O)CC2)c2c(C)cc(=O)oc2c1	WKVKJOYONAXNFU-UHFFFAOYSA-N	simulated
21040	atmomaccs	msg-train_21040	[M]+	C10H9N3O	Cc1nc(C(N)=O)nc2ccccc12	RNRDSFASSMRPKU-UHFFFAOYSA-N	simulated
21041	atmomaccs	msg-train_21041	[M]+	C26H24N2O5	Cc1coc2cc3oc(=O)c(CC(=O)N4CC5CC(C4)c4cccc(=O)n4C5)c(C)c3cc12	OSNXXZKKAYRWTL-UHFFFAOYSA-N	simulated
21042	atmomaccs	msg-train_21042	[M]+	C25H30N2O5	Cc1oc2c(C)c3oc(=O)c(CCC(=O)NCCCN4CCCC4=O)c(C)c3cc2c1C	QUMQGUKQKPMFHH-UHFFFAOYSA-N	simulated
21043	atmomaccs	msg-train_21043	[M]+	C22H25N3O3S	CCCOc1ccc(C(=O)NC(=S)N2CC3CC(C2)c2cccc(=O)n2C3)cc1	VTQZLOQHRKROSM-UHFFFAOYSA-N	simulated
21044	atmomaccs	msg-train_21044	[M]+	C24H19NO6	O=C(COc1ccc2c(c1)oc(=O)c1ccccc12)NC(Cc1ccccc1)C(=O)O	LSQXUGCOFZFINB-UHFFFAOYSA-N	simulated
21045	atmomaccs	msg-train_21045	[M]+	C23H29NO6	Cc1cc(OC(C)C(=O)NCC2CCC(C(=O)O)CC2)c2c(C)c(C)c(=O)oc2c1	QPVOVGVGTKDJHA-UHFFFAOYSA-N	simulated
21046	atmomaccs	msg-train_21046	[M]+	C29H40N4O3	CCc1ccc(NC(=O)C(Cc2ccccc2)NC(=O)C2CCN(C(=O)C(N)CC(C)C)CC2)cc1	QHBOBFSAKTUMRH-UHFFFAOYSA-N	simulated
21047	atmomaccs	msg-train_21047	[M]+	C29H30N4O3	COc1ccccc1CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1Cc2ccccc2CN1	LODQYOITCVKOKK-UHFFFAOYSA-N	simulated
21048	atmomaccs	msg-train_21048	[M]+	C23H28N4O3	Cc1ccc(C)c(NC(=O)CCNC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)c1	FHFGOYBCCNYCBA-UHFFFAOYSA-N	simulated
21049	atmomaccs	msg-train_21049	[M]+	C28H32N4O6	CCC(C)C(NC(=O)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCCC1C(=O)O	CYHMHJHPJPGOEW-UHFFFAOYSA-N	simulated
21050	atmomaccs	msg-train_21050	[M]+	C24H23N3O5	COc1ccc(-c2cc(=O)oc3cc(OCC(=O)NCCCn4ccnc4)ccc23)cc1	OAIUGWIDKWVXDU-UHFFFAOYSA-N	simulated
21051	atmomaccs	msg-train_21051	[M]+	C17H19NO2	COc1ccc2c(c1O)-c1ccccc1CCN(C)C2	ZGZXDJPQXTUPSG-UHFFFAOYSA-N	simulated
21052	atmomaccs	msg-train_21052	[M]+	C11H10N2O2	O=C1NCCC12C(=O)Nc1ccccc12	JLTRIORYVIOIIR-UHFFFAOYSA-N	simulated
21053	atmomaccs	msg-train_21053	[M]+	C14H15N3O	O=C(C=Cc1ccccc1)NCCc1cnc[nH]1	HCENGXRZXKAJLN-UHFFFAOYSA-N	simulated
21054	atmomaccs	msg-train_21054	[M]+	C20H24O4	COc1cc(CCC(O)CC(=O)CCc2ccccc2)ccc1O	JHJPDDBIHSFERA-UHFFFAOYSA-N	simulated
21055	atmomaccs	msg-train_21055	[M]+	C24H23NO9	COc1ccc(OC)c(C=C2Oc3cc(OCC(=O)N4CC(O)CC4C(=O)O)ccc3C2=O)c1	PFFHOOZDXSMZIP-UHFFFAOYSA-N	simulated
21056	atmomaccs	msg-train_21056	[M]+	C24H31NO6	CCCCc1cc(=O)oc2cc(OC(C)C(=O)NCC3CCC(C(=O)O)CC3)ccc12	YXDXKAPCDRCRNK-UHFFFAOYSA-N	simulated
21057	atmomaccs	msg-train_21057	[M]+	C24H24N2O5	CCc1cc(=O)oc2cc(OCC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)ccc12	IVSUPTAUFOUKSO-UHFFFAOYSA-N	simulated
21058	atmomaccs	msg-train_21058	[M]+	C21H24N2O7S	CC1(C)CC(=O)c2c(O)cc(OCC(=O)NCCc3ccc(S(N)(=O)=O)cc3)cc2O1	AVRYCXOFHOCUBP-UHFFFAOYSA-N	simulated
21059	atmomaccs	msg-train_21059	[M]+	C22H25NO7	COc1ccc(CNC(=O)COc2cc(O)c3c(c2)OC(C)(C)CC3=O)c(OC)c1	OZKNFEFLIVJPPF-UHFFFAOYSA-N	simulated
21060	atmomaccs	msg-train_21060	[M]+	C22H26N2O5	Cc1cc(OCC(=O)N2CCC(C(N)=O)CC2)c2c3c(c(=O)oc2c1)CCCC3	TVYUVMFWUPOERZ-UHFFFAOYSA-N	simulated
21061	atmomaccs	msg-train_21061	[M]+	C14H9NO2	O=C1c2ccccc2C(=O)N1c1ccccc1	MFUPLJQNEXUUDW-UHFFFAOYSA-N	simulated
21062	atmomaccs	msg-train_21062	[M]+	C26H29N5O5	CC(C)CC(NC(=O)N1CC(=O)Nc2ccccc21)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	CXOIAIBSUNQVID-UHFFFAOYSA-N	simulated
21063	atmomaccs	msg-train_21063	[M]+	C25H26N2O5	CCCc1cc(=O)oc2cc(OCC(=O)NCCc3c[nH]c4ccc(OC)cc34)ccc12	MECOIUXDHVDHPE-UHFFFAOYSA-N	simulated
21064	atmomaccs	msg-train_21064	[M]+	C21H21N3O2S	O=C(C=Cc1ccccc1)NC(=S)N1CC2CC(C1)c1cccc(=O)n1C2	BYHZMBFSYXBJLB-UHFFFAOYSA-N	simulated
21065	atmomaccs	msg-train_21065	[M]+	C27H29N5O7	NC(=O)CCC(NC(=O)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCCC1C(=O)O	JOLAMJWIIUJAJL-UHFFFAOYSA-N	simulated
21066	atmomaccs	msg-train_21066	[M]+	C27H30N4O6	CC(C)C(NC(=O)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCCC1C(=O)O	SYRLGRSPYCBUON-UHFFFAOYSA-N	simulated
21067	atmomaccs	msg-train_21067	[M]+	C24H29N3O5	CCc1cc(=O)oc2c3c(cc(OCC(=O)NCCCn4ccnc4)c12)OC(C)(C)CC3	SQWWOLPKBDNQLV-UHFFFAOYSA-N	simulated
21068	atmomaccs	msg-train_21068	[M]+	C23H25N5O4	CC(C)C(NC(=O)N1CCn2c1nc1ccccc12)C(=O)NC(C(=O)O)c1ccccc1	SDNXPMNXCUDQGQ-UHFFFAOYSA-N	simulated
21069	atmomaccs	msg-train_21069	[M]+	C26H28N4O4	COc1ccc(CCNC(=O)C(C)N2C(=O)N3CCc4c([nH]c5ccccc45)C3(C)C2=O)cc1	VOZWTVJISAVWFI-UHFFFAOYSA-N	simulated
21070	atmomaccs	msg-train_21070	[M]+	C30H34N4O4	CC(C)CC(NC(=O)C1Cc2c([nH]c3ccccc23)C2c3ccccc3C(=O)N12)C(=O)NCC1CCCO1	KRFNIBVBZRNIBR-UHFFFAOYSA-N	simulated
21071	atmomaccs	msg-train_21071	[M]+	C24H37FN4O3	CC(C)CC(N)C(=O)N1CCC(C(=O)NC(C(=O)NCc2ccc(F)cc2)C(C)C)CC1	FEFXTOZCHYSOSN-UHFFFAOYSA-N	simulated
21072	atmomaccs	msg-train_21072	[M]+	C25H25NO6S	Cc1c(OCC(=O)NC(CSCc2ccccc2)C(=O)O)ccc2c3c(c(=O)oc12)CCC3	RRJVISVLULBUJE-UHFFFAOYSA-N	simulated
21073	atmomaccs	msg-train_21073	[M]+	C24H27N5O4	CC(C)C(NC(=O)N1CCn2c1nc1ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O	GGHRVVISWFYZNR-UHFFFAOYSA-N	simulated
21074	atmomaccs	msg-train_21074	[M]+	C25H26N2O5	Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)N3CCC(C(N)=O)CC3)ccc12	ZWOWPHCQMUUKMZ-UHFFFAOYSA-N	simulated
21075	atmomaccs	msg-train_21075	[M]+	C21H24N2O5	NC(=O)C1CCN(C(=O)COc2ccc3c4c(c(=O)oc3c2)CCCC4)CC1	YYGSCYQUDZCDBG-UHFFFAOYSA-N	simulated
21076	atmomaccs	msg-train_21076	[M]+	C25H27NO6	Cc1cc(=O)oc2c3c(cc(OCC(=O)Nc4ccc(CCO)cc4)c12)OC(C)(C)CC3	KCJBAOYPSIGKFG-UHFFFAOYSA-N	simulated
21077	atmomaccs	msg-train_21077	[M]+	C23H21NO6	O=C(COc1ccc2ccc(=O)oc2c1)N1CCC(C(=O)O)(c2ccccc2)CC1	KPWCFYPBEYRQHC-UHFFFAOYSA-N	simulated
21078	atmomaccs	msg-train_21078	[M]+	C19H21NO6	CCc1cc(=O)oc2cc(OCC(=O)N3CCC(C(=O)O)CC3)ccc12	YAROIDGLTJEGGQ-UHFFFAOYSA-N	simulated
21079	atmomaccs	msg-train_21079	[M]+	C23H27N3O4	COc1ccccc1CNC(=O)CCC(=O)N1CC2CC(C1)c1cccc(=O)n1C2	RVMFLZWSHDZGGQ-UHFFFAOYSA-N	simulated
21080	atmomaccs	msg-train_21080	[M]+	C8H9NO3	CCOc1ccc(C(=O)O)cn1	RAMUDXNFZBUNHO-UHFFFAOYSA-N	simulated
21081	atmomaccs	msg-train_21081	[M]+	C21H24ClNO5	Cc1cc(=O)oc2cc(OCC(=O)N3CCC4(O)CCCCC4C3)c(Cl)cc12	BTQSOPJJNTXHCY-UHFFFAOYSA-N	simulated
21082	atmomaccs	msg-train_21082	[M]+	C8H7N3O2	Nn1c(=O)[nH]c2ccccc2c1=O	NMGODFWGUBLTTA-UHFFFAOYSA-N	simulated
21083	atmomaccs	msg-train_21083	[M]+	C29H30N4O2	Cc1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2Cc3ccccc3CN2)c(C)c1	CFQJYANOZLREKD-UHFFFAOYSA-N	simulated
21084	atmomaccs	msg-train_21084	[M]+	C27H26N4O4	CC(Oc1ccc2c(c1)c1ccnc3c4ccccc4c(=O)n2c13)C(=O)NCCN1CCOCC1	IYRHSWAOHIYAIM-UHFFFAOYSA-N	simulated
21085	atmomaccs	msg-train_21085	[M]+	C27H30N4O5	COc1ccc(CCNC(=O)C(C)N2C(=O)N3CCc4c([nH]c5ccccc45)C3(C)C2=O)cc1OC	NFYZPJOFBUPGEE-UHFFFAOYSA-N	simulated
21086	atmomaccs	msg-train_21086	[M]+	C12H15NO	O=C(c1ccccc1)N1CCCCC1	YXTROGRGRSPWKL-UHFFFAOYSA-N	simulated
21087	atmomaccs	msg-train_21087	[M]+	C23H27N3O3	O=C(CCC(=O)N1CC2CC(C1)c1cccc(=O)n1C2)NCCc1ccccc1	TYGRXAJQXDHCSJ-UHFFFAOYSA-N	simulated
21088	atmomaccs	msg-train_21088	[M]+	C23H33FN4O3	CC(C)C(NC(=O)C1CCN(C(=O)C2CCCN2)CC1)C(=O)NCc1ccc(F)cc1	FEAMDIVMHZYOEM-UHFFFAOYSA-N	simulated
21089	atmomaccs	msg-train_21089	[M]+	C22H26N4	CN1CCC2(C34CCN(C)C3Nc3ccccc34)c3ccccc3NC12	HOYXPMHLHJOGHD-UHFFFAOYSA-N	simulated
21090	atmomaccs	msg-train_21090	[M]+	C20H21NO4	Cc1oc2cc3oc(=O)c(CCC(=O)NC4CC4)c(C)c3cc2c1C	QFWCMDWDFUWPFL-UHFFFAOYSA-N	simulated
21091	atmomaccs	msg-train_21091	[M]+	C25H25NO6	O=C(COc1ccc2cc(-c3ccccc3)c(=O)oc2c1)NCC1CCC(C(=O)O)CC1	XYKMEDUGXHOUKH-UHFFFAOYSA-N	simulated
21092	atmomaccs	msg-train_21092	[M]+	C27H22N2O7	CC(Oc1ccc2c(c1)oc(=O)c1ccccc12)C(=O)NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O	MDKAWFIEKHSDSV-UHFFFAOYSA-N	simulated
21093	atmomaccs	msg-train_21093	[M]+	C23H27N3O3	CC(NC(=O)CCC(=O)N1CC2CC(C1)c1cccc(=O)n1C2)c1ccccc1	OGDPGNFFCJNYMO-UHFFFAOYSA-N	simulated
21094	atmomaccs	msg-train_21094	[M]+	C29H26N2O6	COc1ccc(-c2cc(=O)oc3cc(OCC(=O)N4CC5CC(C4)c4cccc(=O)n4C5)ccc23)cc1	KBEVVDQAUSFLFC-UHFFFAOYSA-N	simulated
21095	atmomaccs	msg-train_21095	[M]+	C31H30N2O6	COc1ccc(-c2cc(=O)oc3c(C)c(OC(C)C(=O)N4CC5CC(C4)c4cccc(=O)n4C5)ccc23)cc1	ZDYHKOFGYRLNSW-UHFFFAOYSA-N	simulated
21096	atmomaccs	msg-train_21096	[M]+	C30H32N4O2	CC(C)c1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2Cc3ccccc3CN2)cc1	KAINOMYKTSSAJL-UHFFFAOYSA-N	simulated
21097	atmomaccs	msg-train_21097	[M]+	C25H27N3O4	Cc1c(CCC(=O)NCCCn2ccnc2)c(=O)oc2cc3oc4c(c3cc12)CCCC4	POMGXFJJUDSWMP-UHFFFAOYSA-N	simulated
21098	atmomaccs	msg-train_21098	[M]+	C29H23N3O9	O=C(OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1	SRPSJMLVXZRXTM-UHFFFAOYSA-N	simulated
21099	atmomaccs	msg-train_21099	[M]+	C24H25NO6	Cc1c(CCC(=O)N2CCCC2C(=O)O)c(=O)oc2cc3oc4c(c3cc12)CCCC4	AUXASDNAGLTQIL-UHFFFAOYSA-N	simulated
21100	atmomaccs	msg-train_21100	[M]+	C24H29N3O5	COc1ccc(CNC(=O)CCC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)cc1OC	CANIEVJJEIJTGQ-UHFFFAOYSA-N	simulated
21101	atmomaccs	msg-train_21101	[M]+	C27H28N4O5	CC(C)C(C(=O)NC(C(=O)O)c1ccccc1)N1C(=O)N2CCc3c([nH]c4ccccc34)C2(C)C1=O	AGEVFDPCVCSAAH-UHFFFAOYSA-N	simulated
21102	atmomaccs	msg-train_21102	[M]+	C22H26N4O3	CC(C(=O)NC1CCCC1)N1C(=O)N2CCc3c([nH]c4ccccc34)C2(C)C1=O	SZASNXNYCSQCOM-UHFFFAOYSA-N	simulated
21103	atmomaccs	msg-train_21103	[M]+	C26H26N2O7	CCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c12	PXNSDLLOUZIXME-UHFFFAOYSA-N	simulated
21104	atmomaccs	msg-train_21104	[M]+	C27H30N2O5	CCCCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)c12	RCHIKMXYFFYNTC-UHFFFAOYSA-N	simulated
21105	atmomaccs	msg-train_21105	[M]+	C21H23N3O4	CCOC(=O)c1ccc(NC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)cc1	HSYXIEOTZUJZPZ-UHFFFAOYSA-N	simulated
21106	atmomaccs	msg-train_21106	[M]+	C20H17ClN2O4	Cc1ccc(NC(=O)C2CCC(=O)N2C2OC(=O)c3ccccc32)cc1Cl	UDJJWASZPCQJBV-UHFFFAOYSA-N	simulated
21107	atmomaccs	msg-train_21107	[M]+	C24H30N4O4	COc1cccc(NC(=O)C(NC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)C(C)C)c1	IWFLRMVAYVMQBI-UHFFFAOYSA-N	simulated
21108	atmomaccs	msg-train_21108	[M]+	C24H27N5O4	O=C(CCCCCNC(=O)N1CCn2c1nc1ccccc12)NC(C(=O)O)c1ccccc1	YCKLUOVLDFYRCC-UHFFFAOYSA-N	simulated
21109	atmomaccs	msg-train_21109	[M]+	C21H20N2O5	CCOc1ccc(NC(=O)C2CCC(=O)N2C2OC(=O)c3ccccc32)cc1	BPTYIBFPGCGEDI-UHFFFAOYSA-N	simulated
21110	atmomaccs	msg-train_21110	[M]+	C26H27N3O2	CC(NC(=O)C(NC(=O)C1Cc2ccccc2CN1)c1ccccc1)c1ccccc1	ZGJVNRUSVAJNSC-UHFFFAOYSA-N	simulated
21111	atmomaccs	msg-train_21111	[M]+	C24H30N4O3	Cc1ccc(NC(=O)C(NC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)C(C)C)cc1	AAXSISKHQNPNNR-UHFFFAOYSA-N	simulated
21112	atmomaccs	msg-train_21112	[M]+	C25H24N2O7	Cc1cc(OC(C)C(=O)NC(Cc2c[nH]c3ccc(O)cc23)C(=O)O)c2c(C)cc(=O)oc2c1	RECFGSCXLBEPBT-UHFFFAOYSA-N	simulated
21113	atmomaccs	msg-train_21113	[M]+	C23H23N3O5	O=C(CCN1C(=O)C2Cc3ccccc3CN2C1=O)NC(Cc1ccccc1)C(=O)O	FMSWDQKKHNMTCT-UHFFFAOYSA-N	simulated
21114	atmomaccs	msg-train_21114	[M]+	C19H18FN3O2S	O=C(NC(=S)N1CC2CC(C1)c1cccc(=O)n1C2)c1ccc(F)cc1	JGOUIELVSPTAER-UHFFFAOYSA-N	simulated
21115	atmomaccs	msg-train_21115	[M]+	C16H20N2	c1ccc2c3c([nH]c2c1)C1(CCCCC1)NCC3	OTFRJPUPCOSKKS-UHFFFAOYSA-N	simulated
21116	atmomaccs	msg-train_21116	[M]+	C24H28N2O5	Cc1coc2c(C)c3oc(=O)c(CCC(=O)NCCCN4CCCC4=O)c(C)c3cc12	JIBMAHAOHUBBCH-UHFFFAOYSA-N	simulated
21117	atmomaccs	msg-train_21117	[M]+	C20H21N3O4	COC(=O)c1ccccc1NC(=O)N1CC2CC(C1)c1cccc(=O)n1C2	HWGSIQVTOVKMIE-UHFFFAOYSA-N	simulated
21118	atmomaccs	msg-train_21118	[M]+	C24H27N5O4S	CSCCC(NC(=O)N1CCn2c1nc1ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O	KRHCKPJTSLTKIS-UHFFFAOYSA-N	simulated
21119	atmomaccs	msg-train_21119	[M]+	C22H20N2O8	COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)Nc1ccc2c(c1)OCO2	YUSWJBZWFPEJFF-UHFFFAOYSA-N	simulated
21120	atmomaccs	msg-train_21120	[M]+	C26H26N2O7	CCCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c12	SVQMTLWGUWEXGN-UHFFFAOYSA-N	simulated
21121	atmomaccs	msg-train_21121	[M]+	C23H27NO7	COc1ccc(CCNC(=O)COc2cc(O)c3c(c2)OC(C)(C)CC3=O)cc1OC	GINXNJAUPLDVAU-UHFFFAOYSA-N	simulated
21122	atmomaccs	msg-train_21122	[M]+	C28H32O6	CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O	WVJYEKGQSBGNRP-UHFFFAOYSA-N	simulated
21123	atmomaccs	msg-train_21123	[M]+	C22H20ClNO6	Cc1cc(OCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)c2c(C)cc(=O)oc2c1	IXJYBHDPOWDVBJ-UHFFFAOYSA-N	simulated
21124	atmomaccs	msg-train_21124	[M]+	C18H22N2O4S	COc1ccc2c(c1OC)C(=O)N1C2SC(C)(C)C1C(=O)NC1CC1	AOZCEDAJYIAFAG-UHFFFAOYSA-N	simulated
21125	atmomaccs	msg-train_21125	[M]+	C28H30ClNO6	Cc1c(Cc2ccccc2)c(=O)oc2cc(OC(C)C(=O)NCC3CCC(C(=O)O)CC3)c(Cl)cc12	SAUWKXGLBXTEBC-UHFFFAOYSA-N	simulated
21126	atmomaccs	msg-train_21126	[M]+	C24H26N2O5	Cc1c(C)c2c(OCC(=O)NCc3cccnc3)cc3c(c2oc1=O)CCC(C)(C)O3	MUVNCRDMSIAYKY-UHFFFAOYSA-N	simulated
21127	atmomaccs	msg-train_21127	[M]+	C21H26N2O5	CCCCc1cc(=O)oc2cc(OCC(=O)N3CCC(C(N)=O)CC3)ccc12	NJBWOQIJXUXTPP-UHFFFAOYSA-N	simulated
21128	atmomaccs	msg-train_21128	[M]+	C21H22O6	C=C(C)C(Cc1c(OC)ccc(C(=O)C=Cc2ccc(O)cc2)c1O)OO	AJERVVHSERWGFL-UHFFFAOYSA-N	simulated
21129	atmomaccs	msg-train_21129	[M]+	C26H28N4O4	COc1ccc2[nH]c3c(c2c1)CCN1C(=O)N(C(C)C(=O)NCc2ccc(C)cc2)C(=O)C31C	SJEYSECKMIIUIN-UHFFFAOYSA-N	simulated
21130	atmomaccs	msg-train_21130	[M]+	C15H18N2O	OC1CCCN2CCc3c([nH]c4ccccc34)C12	HLJQECPHBQOBCB-UHFFFAOYSA-N	simulated
21131	atmomaccs	msg-train_21131	[M]+	C20H17NO5	CC(=O)c1cccc(NC(=O)COc2ccc3oc(=O)cc(C)c3c2)c1	QXPNUVYPYVTYBJ-UHFFFAOYSA-N	simulated
21132	atmomaccs	msg-train_21132	[M]+	C23H27NO6	Cc1cc(OCC(=O)NCC2CCC(C(=O)O)CC2)c2c3c(c(=O)oc2c1)CCC3	VWGGZKLSAOKBTB-UHFFFAOYSA-N	simulated
21133	atmomaccs	msg-train_21133	[M]+	C23H24N2O5	Cc1cc(=O)oc2c3c(cc(OCC(=O)NCc4ccccn4)c12)OC(C)(C)CC3	DPKLZDZMJVAYFY-UHFFFAOYSA-N	simulated
21134	atmomaccs	msg-train_21134	[M]+	C20H20N4O5	O=C1CN(C(=O)NCC(=O)NC(Cc2ccccc2)C(=O)O)c2ccccc2N1	IBTJOOKSKXYREZ-UHFFFAOYSA-N	simulated
21135	atmomaccs	msg-train_21135	[M]+	C27H35NO7	CCCc1cc(=O)oc2c3c(cc(OCC(=O)NCC4CCC(C(=O)O)CC4)c12)OC(C)(C)CC3	UCGGBFYNJMDOGD-UHFFFAOYSA-N	simulated
21136	atmomaccs	msg-train_21136	[M]+	C21H23NO6	Cc1cc(OCC(=O)N2CCC(C(=O)O)CC2)c2c3c(c(=O)oc2c1)CCC3	JYYHHWORDMMSHE-UHFFFAOYSA-N	simulated
21137	atmomaccs	msg-train_21137	[M]+	C20H24N2O5	CCCc1cc(=O)oc2cc(OCC(=O)N3CCC(C(N)=O)CC3)ccc12	WFWJVGVEGTZWKB-UHFFFAOYSA-N	simulated
21138	atmomaccs	msg-train_21138	[M]+	C10H10N2O	Cn1cc(C(N)=O)c2ccccc21	UHQHFXKJFJHBAE-UHFFFAOYSA-N	simulated
21139	atmomaccs	msg-train_21139	[M]+	C23H22N2O4	Cc1coc2c(C)c3oc(=O)c(CCC(=O)NCc4ccccn4)c(C)c3cc12	GTIRLRHJVODYPX-UHFFFAOYSA-N	simulated
21140	atmomaccs	msg-train_21140	[M]+	C22H25NO6	COc1ccc(CCNC(=O)COc2cc(O)c3c(c2)OC(C)(C)CC3=O)cc1	HFMFAKFFMCRLRG-UHFFFAOYSA-N	simulated
21141	atmomaccs	msg-train_21141	[M]+	C21H23NO6	Cc1c(OCC(=O)N2CCC(C(=O)O)CC2)ccc2c3c(c(=O)oc12)CCC3	JGOQQRJLZBEXQB-UHFFFAOYSA-N	simulated
21142	atmomaccs	msg-train_21142	[M]+	C25H24N2O7	CCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c12	XAMMZKWYUMKNPJ-UHFFFAOYSA-N	simulated
21143	atmomaccs	msg-train_21143	[M]+	C29H30N2O7	Cc1oc2cc3oc(=O)c(CC(=O)NC(C(=O)NC(C(=O)O)c4ccccc4)C(C)C)c(C)c3cc2c1C	HMWJZUXCXLSLJO-UHFFFAOYSA-N	simulated
21144	atmomaccs	msg-train_21144	[M]+	C27H30N4O4	COc1ccc(OC)c(-c2nc(C(=O)NCCCN3CCOCC3)cc3c2[nH]c2ccccc23)c1	FWPOSECRGQPCGI-UHFFFAOYSA-N	simulated
